k,1
alpha/gamma,10
Hit Rate Avg,0.911262
Hit Rate STD,0.00385104
Precision Avg,0.910258
Precision STD,0.0042539
Recall Avg,0.910191
Recall STD,0.00450751
F1 Score Avg,0.910224
F1 Score STD,0.00437725
Default Process Time Avg,369732
Default Process Time STD,18408.2
KNN Total Time Avg,12888.9
KNN Total Time STD,198.65
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,7879.7
Preprocess Dimension Time STD,209.574
TC Time Avg,329.6
TC Time STD,7.10211
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3972,0,16,19,6,52,40,1,17,9,
1,1,4609,13,14,4,2,10,12,10,9,
2,30,5,3924,43,14,16,29,50,57,9,
3,26,22,73,3710,9,117,9,24,300,61,
4,5,6,18,2,3565,15,29,27,12,393,
5,78,7,6,116,20,3353,50,3,116,46,
6,35,3,16,0,18,51,3993,2,13,6,
7,1,26,43,11,38,4,1,4095,13,169,
8,24,17,34,182,25,88,23,14,3561,95,
9,15,17,12,50,360,39,15,130,59,3491,
----,-----,----
----,-----,----
k,2
alpha/gamma,10
Hit Rate Avg,0.911262
Hit Rate STD,0.00385104
Precision Avg,0.910258
Precision STD,0.0042539
Recall Avg,0.910191
Recall STD,0.00450751
F1 Score Avg,0.910224
F1 Score STD,0.00437725
Default Process Time Avg,369732
Default Process Time STD,18408.2
KNN Total Time Avg,12888.9
KNN Total Time STD,198.65
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,7879.7
Preprocess Dimension Time STD,209.574
TC Time Avg,329.6
TC Time STD,7.10211
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3972,0,16,19,6,52,40,1,17,9,
1,1,4609,13,14,4,2,10,12,10,9,
2,30,5,3924,43,14,16,29,50,57,9,
3,26,22,73,3710,9,117,9,24,300,61,
4,5,6,18,2,3565,15,29,27,12,393,
5,78,7,6,116,20,3353,50,3,116,46,
6,35,3,16,0,18,51,3993,2,13,6,
7,1,26,43,11,38,4,1,4095,13,169,
8,24,17,34,182,25,88,23,14,3561,95,
9,15,17,12,50,360,39,15,130,59,3491,
----,-----,----
----,-----,----
k,3
alpha/gamma,10
Hit Rate Avg,0.91769
Hit Rate STD,0.00408116
Precision Avg,0.916334
Precision STD,0.00454345
Recall Avg,0.916583
Recall STD,0.00474807
F1 Score Avg,0.916459
F1 Score STD,0.0046424
Default Process Time Avg,369732
Default Process Time STD,18408.2
