k,1,2,3,4,5,10,15,20,25,50,75,100,150,200
alpha/gamma,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Hit Rate Avg,0.911262,0.911262,0.91769,0.924024,0.925905,0.92831,0.928476,0.928095,0.926476,0.923524,0.919333,0.915333,0.911333,0.906881
Hit Rate STD,0.00385104,0.00385104,0.00408116,0.00381019,0.00371581,0.00444601,0.00482952,0.00484452,0.00503367,0.00491976,0.0044196,0.00474425,0.00502849,0.00510041
Precision Avg,0.910258,0.910258,0.916334,0.92286,0.925047,0.927545,0.927695,0.927488,0.925909,0.923117,0.919015,0.915123,0.91115,0.906844
Precision STD,0.0042539,0.0042539,0.00454345,0.00420394,0.00388572,0.00458616,0.0049029,0.00494399,0.00512146,0.0049774,0.00456022,0.00492283,0.00520163,0.00522848
Recall Avg,0.910191,0.910191,0.916583,0.923078,0.925029,0.927456,0.927639,0.927302,0.925683,0.922704,0.91845,0.914413,0.910335,0.905824
Recall STD,0.00450751,0.00450751,0.00474807,0.00443335,0.00416755,0.00484631,0.00512069,0.00516695,0.00519367,0.00505373,0.00467771,0.00509479,0.00536182,0.0053019
F1 Score Avg,0.910224,0.910224,0.916459,0.922969,0.925038,0.927501,0.927667,0.927395,0.925796,0.922911,0.918732,0.914768,0.910742,0.906333
F1 Score STD,0.00437725,0.00437725,0.0046424,0.00431705,0.00401937,0.00471053,0.00500645,0.00505075,0.00515267,0.00500873,0.00461303,0.00500416,0.00527512,0.00525463
Default Process Time Avg,369732,369732,369732,369732,369732,369732,369732,369732,369732,369732,369732,369732,369732,369732
Default Process Time STD,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2,18408.2
KNN Total Time Avg,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9,12888.9
KNN Total Time STD,198.65,198.65,198.65,198.65,198.65,198.65,198.65,198.65,198.65,198.65,198.65,198.65,198.65,198.65
KNN Per Image Time Avg,3,3,3,3,3,3,3,3,3,3,3,3,3,3
KNN Per Image Time STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preprocess Dimension Time Avg,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7,7879.7
Preprocess Dimension Time STD,209.574,209.574,209.574,209.574,209.574,209.574,209.574,209.574,209.574,209.574,209.574,209.574,209.574,209.574
TC Time Avg,329.6,329.6,329.6,329.6,329.6,329.6,329.6,329.6,329.6,329.6,329.6,329.6,329.6,329.6
TC Time STD,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211,7.10211
