k,1
alpha/gamma,10
Hit Rate Avg,0.910095
Hit Rate STD,0.0034996
Precision Avg,0.909063
Precision STD,0.00310481
Recall Avg,0.909054
Recall STD,0.00313018
F1 Score Avg,0.909059
F1 Score STD,0.00311191
Default Process Time Avg,331213
Default Process Time STD,3627.67
KNN Total Time Avg,25165.8
KNN Total Time STD,38.7474
KNN Per Image Time Avg,2.4
KNN Per Image Time STD,0.489898
Preprocess Dimension Time Avg,7832.6
Preprocess Dimension Time STD,78.9243
TC Time Avg,330.2
TC Time STD,4.48999
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3978,0,17,19,4,51,37,0,17,9,
1,0,4603,17,13,5,4,9,10,11,12,
2,33,10,3903,45,16,17,29,56,60,8,
3,23,20,79,3695,16,123,8,22,305,60,
4,6,7,21,7,3556,16,29,29,11,390,
5,78,6,6,115,21,3349,58,2,116,44,
6,37,3,18,1,17,51,3985,1,18,6,
7,0,25,41,12,41,4,0,4102,10,166,
8,24,14,30,171,23,85,27,16,3576,97,
9,16,15,16,55,367,41,17,132,52,3477,
----,-----,----
----,-----,----
k,2
alpha/gamma,10
Hit Rate Avg,0.910095
Hit Rate STD,0.0034996
Precision Avg,0.909063
Precision STD,0.00310481
Recall Avg,0.909054
Recall STD,0.00313018
F1 Score Avg,0.909059
F1 Score STD,0.00311191
Default Process Time Avg,331213
Default Process Time STD,3627.67
KNN Total Time Avg,25165.8
KNN Total Time STD,38.7474
KNN Per Image Time Avg,2.4
KNN Per Image Time STD,0.489898
Preprocess Dimension Time Avg,7832.6
Preprocess Dimension Time STD,78.9243
TC Time Avg,330.2
TC Time STD,4.48999
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3978,0,17,19,4,51,37,0,17,9,
1,0,4603,17,13,5,4,9,10,11,12,
2,33,10,3903,45,16,17,29,56,60,8,
3,23,20,79,3695,16,123,8,22,305,60,
4,6,7,21,7,3556,16,29,29,11,390,
5,78,6,6,115,21,3349,58,2,116,44,
6,37,3,18,1,17,51,3985,1,18,6,
7,0,25,41,12,41,4,0,4102,10,166,
8,24,14,30,171,23,85,27,16,3576,97,
9,16,15,16,55,367,41,17,132,52,3477,
----,-----,----
----,-----,----
k,3
alpha/gamma,10
Hit Rate Avg,0.916548
Hit Rate STD,0.00289362
Precision Avg,0.915201
Precision STD,0.00273347
Recall Avg,0.915527
Recall STD,0.00284705
F1 Score Avg,0.915364
F1 Score STD,0.00278921
Default Process Time Avg,331213
