k,1
alpha/gamma,75
Hit Rate Avg,0.971024
Hit Rate STD,0.00128351
Precision Avg,0.970982
Precision STD,0.0013232
Recall Avg,0.970728
Recall STD,0.00134738
F1 Score Avg,0.970855
F1 Score STD,0.00133365
Default Process Time Avg,330655
Default Process Time STD,24775.5
KNN Total Time Avg,46464.6
KNN Total Time STD,3258.15
KNN Per Image Time Avg,5.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,61943.8
Preprocess Dimension Time STD,4282.73
TC Time Avg,2548
TC Time STD,172.07
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4098,2,3,2,0,6,17,0,0,4,
1,0,4647,9,3,4,1,4,10,3,3,
2,18,15,4057,14,2,1,6,49,11,4,
3,5,5,31,4160,1,65,2,19,44,19,
4,4,17,0,0,3941,0,12,8,0,90,
5,10,2,1,53,1,3652,44,1,11,20,
6,13,5,2,2,6,15,4090,0,4,0,
7,0,32,21,3,11,1,0,4280,0,53,
8,4,19,17,49,12,49,17,9,3845,42,
9,10,2,3,23,62,10,2,54,9,4013,
----,-----,----
----,-----,----
k,2
alpha/gamma,75
Hit Rate Avg,0.971024
Hit Rate STD,0.00128351
Precision Avg,0.970982
Precision STD,0.0013232
Recall Avg,0.970728
Recall STD,0.00134738
F1 Score Avg,0.970855
F1 Score STD,0.00133365
Default Process Time Avg,330655
Default Process Time STD,24775.5
KNN Total Time Avg,46464.6
KNN Total Time STD,3258.15
KNN Per Image Time Avg,5.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,61943.8
Preprocess Dimension Time STD,4282.73
TC Time Avg,2548
TC Time STD,172.07
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4098,2,3,2,0,6,17,0,0,4,
1,0,4647,9,3,4,1,4,10,3,3,
2,18,15,4057,14,2,1,6,49,11,4,
3,5,5,31,4160,1,65,2,19,44,19,
4,4,17,0,0,3941,0,12,8,0,90,
5,10,2,1,53,1,3652,44,1,11,20,
6,13,5,2,2,6,15,4090,0,4,0,
7,0,32,21,3,11,1,0,4280,0,53,
8,4,19,17,49,12,49,17,9,3845,42,
9,10,2,3,23,62,10,2,54,9,4013,
----,-----,----
----,-----,----
k,3
alpha/gamma,75
Hit Rate Avg,0.972071
Hit Rate STD,0.00143767
Precision Avg,0.97214
Precision STD,0.00144547
Recall Avg,0.971704
Recall STD,0.00150561
F1 Score Avg,0.971922
F1 Score STD,0.00147547
Default Process Time Avg,330655
Default Process Time STD,24775.5
KNN Total Time Avg,46464.6
KNN Total Time STD,3258.15
KNN Per Image Time Avg,5.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,61943.8
Preprocess Dimension Time STD,4282.73
TC Time Avg,2548
TC Time STD,172.07
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4108,2,2,1,1,4,11,0,0,3,
1,0,4656,7,2,3,1,4,7,1,3,
2,23,18,4068,7,1,0,4,42,10,4,
3,6,7,32,4198,1,40,0,19,31,17,
4,4,26,0,0,3969,0,11,8,0,54,
5,12,3,1,61,1,3659,31,2,10,15,
6,16,7,2,2,6,21,4080,0,3,0,
7,0,40,24,3,12,1,0,4290,0,31,
8,7,24,18,64,13,67,17,11,3813,29,
9,13,3,4,30,69,9,3,63,8,3986,
----,-----,----
----,-----,----
k,4
alpha/gamma,75
Hit Rate Avg,0.973262
Hit Rate STD,0.00153493
Precision Avg,0.973337
Precision STD,0.00160571
Recall Avg,0.972911
Recall STD,0.00156006
F1 Score Avg,0.973124
F1 Score STD,0.00158235
Default Process Time Avg,330655
Default Process Time STD,24775.5
KNN Total Time Avg,46464.6
KNN Total Time STD,3258.15
KNN Per Image Time Avg,5.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,61943.8
Preprocess Dimension Time STD,4282.73
TC Time Avg,2548
TC Time STD,172.07
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4105,2,1,0,1,4,13,1,1,4,
1,0,4651,9,2,4,1,5,7,1,4,
2,17,17,4060,7,1,0,5,55,10,5,
3,3,8,28,4193,1,44,0,21,34,19,
4,4,25,0,0,3952,0,13,7,0,71,
5,10,2,1,47,0,3659,41,2,12,21,
6,13,5,1,1,5,16,4093,0,3,0,
7,0,40,14,2,8,1,0,4304,0,32,
8,8,24,12,51,11,59,14,9,3839,36,
9,12,3,4,29,49,7,4,49,10,4021,
----,-----,----
----,-----,----
k,5
alpha/gamma,75
Hit Rate Avg,0.974143
Hit Rate STD,0.00175836
Precision Avg,0.974287
Precision STD,0.00175635
Recall Avg,0.973801
Recall STD,0.00176761
F1 Score Avg,0.974044
F1 Score STD,0.00176148
Default Process Time Avg,330655
