k,1
alpha/gamma,50
Hit Rate Avg,0.972167
Hit Rate STD,0.000885765
Precision Avg,0.972103
Precision STD,0.000963281
Recall Avg,0.971918
Recall STD,0.000949947
F1 Score Avg,0.97201
F1 Score STD,0.00095568
Default Process Time Avg,341604
Default Process Time STD,22758.9
KNN Total Time Avg,34996.8
KNN Total Time STD,1338.12
KNN Per Image Time Avg,4
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,40231.8
Preprocess Dimension Time STD,2071.28
TC Time Avg,1662.6
TC Time STD,108.585
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4096,2,2,1,0,7,17,1,2,4,
1,0,4644,11,3,4,1,5,9,4,3,
2,16,11,4065,14,1,2,7,47,10,4,
3,3,5,30,4159,1,58,3,15,57,20,
4,4,14,0,0,3938,0,13,8,0,95,
5,9,1,2,44,1,3661,42,1,14,20,
6,10,4,4,1,6,16,4093,0,3,0,
7,0,30,24,2,10,1,0,4275,1,58,
8,5,14,14,51,12,31,15,8,3880,33,
9,10,3,3,25,61,11,3,44,8,4020,
----,-----,----
----,-----,----
k,2
alpha/gamma,50
Hit Rate Avg,0.972167
Hit Rate STD,0.000885765
Precision Avg,0.972103
Precision STD,0.000963281
Recall Avg,0.971918
Recall STD,0.000949947
F1 Score Avg,0.97201
F1 Score STD,0.00095568
Default Process Time Avg,341604
Default Process Time STD,22758.9
KNN Total Time Avg,34996.8
KNN Total Time STD,1338.12
KNN Per Image Time Avg,4
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,40231.8
Preprocess Dimension Time STD,2071.28
TC Time Avg,1662.6
TC Time STD,108.585
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4096,2,2,1,0,7,17,1,2,4,
1,0,4644,11,3,4,1,5,9,4,3,
2,16,11,4065,14,1,2,7,47,10,4,
3,3,5,30,4159,1,58,3,15,57,20,
4,4,14,0,0,3938,0,13,8,0,95,
5,9,1,2,44,1,3661,42,1,14,20,
6,10,4,4,1,6,16,4093,0,3,0,
7,0,30,24,2,10,1,0,4275,1,58,
8,5,14,14,51,12,31,15,8,3880,33,
9,10,3,3,25,61,11,3,44,8,4020,
----,-----,----
----,-----,----
k,3
alpha/gamma,50
Hit Rate Avg,0.973619
Hit Rate STD,0.00119428
Precision Avg,0.973676
Precision STD,0.00120503
Recall Avg,0.973311
Recall STD,0.00127568
F1 Score Avg,0.973494
F1 Score STD,0.00124022
Default Process Time Avg,341604
Default Process Time STD,22758.9
KNN Total Time Avg,34996.8
KNN Total Time STD,1338.12
KNN Per Image Time Avg,4
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,40231.8
Preprocess Dimension Time STD,2071.28
TC Time Avg,1662.6
TC Time STD,108.585
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4102,2,2,0,0,5,15,1,2,3,
1,0,4650,10,3,3,1,5,7,2,3,
2,21,14,4080,7,0,0,5,40,6,4,
3,3,9,33,4200,1,34,2,15,36,18,
4,4,19,0,0,3976,0,11,6,0,56,
5,11,2,2,56,1,3664,31,1,11,16,
6,12,6,4,1,6,24,4081,0,3,0,
7,0,39,25,2,12,1,0,4293,0,29,
8,7,20,16,67,13,39,15,8,3857,21,
9,12,3,4,28,71,12,5,55,9,3989,
----,-----,----
----,-----,----
k,4
alpha/gamma,50
Hit Rate Avg,0.975167
Hit Rate STD,0.00111321
Precision Avg,0.975219
Precision STD,0.00114493
Recall Avg,0.974886
Recall STD,0.0011413
F1 Score Avg,0.975053
F1 Score STD,0.00114269
Default Process Time Avg,341604
Default Process Time STD,22758.9
