k,1
alpha/gamma,14
Hit Rate Avg,0.948143
Hit Rate STD,0.00302071
Precision Avg,0.947503
Precision STD,0.0032921
Recall Avg,0.947624
Recall STD,0.00331168
F1 Score Avg,0.947563
F1 Score STD,0.00329694
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,13036.4
KNN Total Time STD,465.732
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,132187
Preprocess Dimension Time STD,5113.79
TC Time Avg,455.1
TC Time STD,6.71491
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4051,0,12,7,3,11,28,2,11,7,
1,0,4621,15,10,3,2,5,12,7,9,
2,26,9,3985,26,16,4,25,52,27,7,
3,12,17,49,3918,4,127,10,27,132,55,
4,7,5,13,3,3850,4,17,17,11,145,
5,16,2,6,97,11,3521,61,4,40,37,
6,25,5,5,1,10,37,4043,0,10,1,
7,4,29,33,7,20,2,2,4210,11,83,
8,16,14,16,85,23,66,28,14,3745,56,
9,13,5,8,36,139,17,6,51,35,3878,
----,-----,----
----,-----,----
k,2
alpha/gamma,14
Hit Rate Avg,0.948143
Hit Rate STD,0.00302071
Precision Avg,0.947503
Precision STD,0.0032921
Recall Avg,0.947624
Recall STD,0.00331168
F1 Score Avg,0.947563
F1 Score STD,0.00329694
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,13036.4
KNN Total Time STD,465.732
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,132187
Preprocess Dimension Time STD,5113.79
TC Time Avg,455.1
TC Time STD,6.71491
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4051,0,12,7,3,11,28,2,11,7,
1,0,4621,15,10,3,2,5,12,7,9,
2,26,9,3985,26,16,4,25,52,27,7,
3,12,17,49,3918,4,127,10,27,132,55,
4,7,5,13,3,3850,4,17,17,11,145,
5,16,2,6,97,11,3521,61,4,40,37,
6,25,5,5,1,10,37,4043,0,10,1,
7,4,29,33,7,20,2,2,4210,11,83,
8,16,14,16,85,23,66,28,14,3745,56,
9,13,5,8,36,139,17,6,51,35,3878,
----,-----,----
----,-----,----
k,3
alpha/gamma,14
Hit Rate Avg,0.95181
Hit Rate STD,0.00232115
Precision Avg,0.951183
Precision STD,0.00249292
Recall Avg,0.951235
Recall STD,0.0026492
F1 Score Avg,0.951209
F1 Score STD,0.00256976
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,13036.4
KNN Total Time STD,465.732
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,132187
Preprocess Dimension Time STD,5113.79
TC Time Avg,455.1
TC Time STD,6.71491
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4074,0,8,6,3,7,22,0,8,4,
1,0,4632,16,10,3,2,4,6,4,7,
2,30,14,4019,14,10,4,22,37,22,5,
3,14,22,58,4001,2,88,8,26,89,43,
4,7,5,14,3,3914,3,15,12,8,91,
5,18,4,6,117,15,3531,50,4,26,24,
6,28,5,6,1,11,46,4033,0,7,0,
7,4,30,37,8,26,3,2,4223,8,60,
8,18,16,20,95,30,75,32,15,3724,38,
9,18,7,8,39,170,18,7,60,36,3825,
----,-----,----
----,-----,----
k,4
alpha/gamma,14
Hit Rate Avg,0.955238
Hit Rate STD,0.00176255
Precision Avg,0.954639
Precision STD,0.00170508
Recall Avg,0.954834
Recall STD,0.00178913
F1 Score Avg,0.954736
F1 Score STD,0.00174546
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,13036.4
KNN Total Time STD,465.732
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,132187
Preprocess Dimension Time STD,5113.79
TC Time Avg,455.1
TC Time STD,6.71491
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4075,0,7,5,2,7,25,0,7,4,
1,0,4624,20,11,3,2,5,8,4,7,
2,23,13,4009,14,10,5,31,41,25,6,
3,12,18,55,3982,1,96,7,30,103,47,
4,6,5,10,1,3901,3,18,10,9,109,
5,13,4,5,91,16,3559,51,4,28,24,
6,21,4,5,0,8,38,4054,0,7,0,
7,3,25,29,7,22,3,2,4235,8,67,
8,12,14,12,67,28,69,26,13,3780,42,
9,15,6,8,37,124,19,7,41,30,3901,
----,-----,----
----,-----,----
k,5
alpha/gamma,14
Hit Rate Avg,0.955881
Hit Rate STD,0.00241652
Precision Avg,0.95534
Precision STD,0.00238037
Recall Avg,0.955512
Recall STD,0.00250804
F1 Score Avg,0.955426
F1 Score STD,0.0024421
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,13036.4
KNN Total Time STD,465.732
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,132187
Preprocess Dimension Time STD,5113.79
TC Time Avg,455.1
TC Time STD,6.71491
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4074,0,6,4,2,8,25,1,9,3,
1,0,4621,20,11,3,3,6,8,5,7,
2,22,13,4001,15,11,4,36,44,25,6,
3,9,17,53,3974,1,98,11,30,116,42,
4,6,7,9,0,3891,3,20,11,9,116,
5,17,4,6,78,11,3568,57,5,24,25,
6,19,4,5,0,6,32,4063,0,7,1,
7,3,24,28,4,21,2,2,4238,7,72,
8,8,14,13,63,25,64,24,12,3794,46,
9,14,6,8,37,105,18,7,39,31,3923,
----,-----,----
----,-----,----
k,10
alpha/gamma,14
Hit Rate Avg,0.956
Hit Rate STD,0.00277419
Precision Avg,0.95549
Precision STD,0.00272776
Recall Avg,0.95564
Recall STD,0.00278467
F1 Score Avg,0.955565
F1 Score STD,0.00275347
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,13036.4
KNN Total Time STD,465.732
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,132187
Preprocess Dimension Time STD,5113.79
TC Time Avg,455.1
TC Time STD,6.71491
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4072,0,7,4,2,9,27,1,8,2,
1,0,4622,19,12,2,3,5,9,5,7,
2,22,13,3983,20,11,3,43,46,30,6,
3,9,20,52,3968,2,100,13,35,112,40,
4,5,7,8,0,3894,2,22,9,8,117,
5,17,4,5,75,10,3577,52,6,21,28,
6,20,5,5,0,4,31,4065,0,7,0,
7,3,26,30,2,17,2,3,4244,7,67,
8,9,13,11,58,22,63,26,12,3798,51,
9,15,9,7,32,102,20,6,36,32,3929,
----,-----,----
----,-----,----
k,15
alpha/gamma,14
Hit Rate Avg,0.954667
Hit Rate STD,0.00258462
Precision Avg,0.954213
Precision STD,0.00258252
Recall Avg,0.954361
Recall STD,0.0025044
F1 Score Avg,0.954287
F1 Score STD,0.00253843
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,13036.4
KNN Total Time STD,465.732
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,132187
Preprocess Dimension Time STD,5113.79
TC Time Avg,455.1
TC Time STD,6.71491
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4069,0,6,4,2,11,28,1,8,3,
1,0,4616,20,12,4,4,7,9,6,6,
2,23,12,3977,20,11,4,42,48,30,10,
3,10,20,43,3960,4,107,15,39,112,41,
4,4,7,9,0,3887,2,24,10,8,121,
5,18,4,5,70,9,3585,49,6,19,30,
6,19,6,4,0,4,31,4066,0,7,0,
7,3,36,32,1,19,2,3,4232,6,67,
8,9,17,10,57,20,59,27,14,3798,52,
9,16,9,7,39,110,20,7,42,32,3906,
----,-----,----
----,-----,----
k,20
alpha/gamma,14
Hit Rate Avg,0.953667
Hit Rate STD,0.00264318
Precision Avg,0.953266
Precision STD,0.00263383
Recall Avg,0.953359
Recall STD,0.00255141
F1 Score Avg,0.953313
F1 Score STD,0.00258885
Default Process Time Avg,365264
Default Process Time STD,5651.21
