k,1
alpha/gamma,4
Hit Rate Avg,0.656833
Hit Rate STD,0.00679973
Precision Avg,0.651912
Precision STD,0.00689523
Recall Avg,0.65191
Recall STD,0.0063309
F1 Score Avg,0.651909
F1 Score STD,0.0065525
Default Process Time Avg,369732
Default Process Time STD,18408.2
KNN Total Time Avg,12754.8
KNN Total Time STD,70.1752
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,38218.7
Preprocess Dimension Time STD,2354.65
TC Time Avg,137.6
TC Time STD,4.54313
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3640,0,79,28,19,181,70,17,69,29,
1,0,4336,62,47,16,35,23,61,87,17,
2,96,59,2103,209,121,219,978,33,317,42,
3,39,44,191,2668,32,575,36,52,625,89,
4,12,22,130,27,2433,40,115,141,69,1083,
5,153,33,222,559,36,2005,80,163,468,76,
6,58,27,951,29,103,88,2784,4,82,11,
7,11,77,27,48,147,158,7,3325,70,531,
8,63,102,315,607,85,481,77,66,2125,142,
9,30,26,44,80,1098,84,8,508,142,2168,
----,-----,----
----,-----,----
k,2
alpha/gamma,4
Hit Rate Avg,0.656833
Hit Rate STD,0.00679973
Precision Avg,0.651912
Precision STD,0.00689523
Recall Avg,0.65191
Recall STD,0.0063309
F1 Score Avg,0.651909
F1 Score STD,0.0065525
Default Process Time Avg,369732
Default Process Time STD,18408.2
KNN Total Time Avg,12754.8
KNN Total Time STD,70.1752
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,38218.7
Preprocess Dimension Time STD,2354.65
TC Time Avg,137.6
TC Time STD,4.54313
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3640,0,79,28,19,181,70,17,69,29,
1,0,4336,62,47,16,35,23,61,87,17,
2,96,59,2103,209,121,219,978,33,317,42,
3,39,44,191,2668,32,575,36,52,625,89,
4,12,22,130,27,2433,40,115,141,69,1083,
5,153,33,222,559,36,2005,80,163,468,76,
6,58,27,951,29,103,88,2784,4,82,11,
7,11,77,27,48,147,158,7,3325,70,531,
8,63,102,315,607,85,481,77,66,2125,142,
9,30,26,44,80,1098,84,8,508,142,2168,
----,-----,----
----,-----,----
k,3
alpha/gamma,4
Hit Rate Avg,0.674095
Hit Rate STD,0.00708372
Precision Avg,0.667802
Precision STD,0.00701208
Recall Avg,0.668884
Recall STD,0.00657782
F1 Score Avg,0.668342
F1 Score STD,0.00673107
Default Process Time Avg,369732
Default Process Time STD,18408.2
KNN Total Time Avg,12754.8
KNN Total Time STD,70.1752
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,38218.7
Preprocess Dimension Time STD,2354.65
TC Time Avg,137.6
TC Time STD,4.54313
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
