k,1
alpha/gamma,16
Hit Rate Avg,0.956095
Hit Rate STD,0.00280144
Precision Avg,0.9557
Precision STD,0.0029984
Recall Avg,0.955657
Recall STD,0.00312825
F1 Score Avg,0.955679
F1 Score STD,0.00306021
Default Process Time Avg,365730
Default Process Time STD,11835.8
KNN Total Time Avg,12951.5
KNN Total Time STD,84.4444
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,150587
Preprocess Dimension Time STD,4133.3
TC Time Avg,520.4
TC Time STD,9.04655
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4054,0,9,3,2,11,29,3,15,6,
1,0,4624,17,7,3,4,4,9,8,8,
2,12,7,4009,21,12,8,12,59,28,9,
3,6,14,44,4018,1,70,11,31,116,40,
4,8,6,5,2,3891,2,18,9,3,128,
5,7,2,4,81,5,3568,55,6,34,33,
6,17,3,4,1,6,26,4069,0,9,2,
7,2,28,34,8,17,2,2,4222,7,79,
8,15,16,15,61,16,48,21,14,3802,55,
9,12,4,5,37,128,19,5,50,29,3899,
----,-----,----
----,-----,----
k,2
alpha/gamma,16
Hit Rate Avg,0.956095
Hit Rate STD,0.00280144
Precision Avg,0.9557
Precision STD,0.0029984
Recall Avg,0.955657
Recall STD,0.00312825
F1 Score Avg,0.955679
F1 Score STD,0.00306021
Default Process Time Avg,365730
Default Process Time STD,11835.8
KNN Total Time Avg,12951.5
KNN Total Time STD,84.4444
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,150587
Preprocess Dimension Time STD,4133.3
TC Time Avg,520.4
TC Time STD,9.04655
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4054,0,9,3,2,11,29,3,15,6,
1,0,4624,17,7,3,4,4,9,8,8,
2,12,7,4009,21,12,8,12,59,28,9,
3,6,14,44,4018,1,70,11,31,116,40,
4,8,6,5,2,3891,2,18,9,3,128,
5,7,2,4,81,5,3568,55,6,34,33,
6,17,3,4,1,6,26,4069,0,9,2,
7,2,28,34,8,17,2,2,4222,7,79,
8,15,16,15,61,16,48,21,14,3802,55,
9,12,4,5,37,128,19,5,50,29,3899,
----,-----,----
----,-----,----
k,3
alpha/gamma,16
Hit Rate Avg,0.958929
Hit Rate STD,0.00266677
Precision Avg,0.958521
Precision STD,0.00271069
Recall Avg,0.958533
Recall STD,0.00287444
F1 Score Avg,0.958527
F1 Score STD,0.00278959
Default Process Time Avg,365730
Default Process Time STD,11835.8
