k,1
alpha/gamma,6
Hit Rate Avg,0.821429
Hit Rate STD,0.00689408
Precision Avg,0.818597
Precision STD,0.00721439
Recall Avg,0.81878
Recall STD,0.00715213
F1 Score Avg,0.818689
F1 Score STD,0.00717865
Default Process Time Avg,369206
Default Process Time STD,26903.8
KNN Total Time Avg,12799.7
KNN Total Time STD,152.37
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,57405.3
Preprocess Dimension Time STD,3516.11
TC Time Avg,203.1
TC Time STD,5.71752
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3822,1,57,34,23,83,62,2,31,17,
1,2,4505,21,30,17,22,13,15,43,16,
2,64,15,3487,147,66,52,159,66,81,40,
3,39,29,146,3315,7,348,20,60,305,82,
4,14,25,59,7,2919,39,49,24,41,895,
5,99,31,52,295,46,2879,92,15,230,56,
6,60,17,135,12,46,83,3740,2,32,10,
7,7,32,55,41,38,23,0,3958,33,214,
8,32,63,79,260,43,238,31,27,3150,140,
9,26,13,32,67,944,53,16,189,123,2725,
----,-----,----
----,-----,----
k,2
alpha/gamma,6
Hit Rate Avg,0.821429
Hit Rate STD,0.00689408
Precision Avg,0.818597
Precision STD,0.00721439
Recall Avg,0.81878
Recall STD,0.00715213
F1 Score Avg,0.818689
F1 Score STD,0.00717865
Default Process Time Avg,369206
Default Process Time STD,26903.8
KNN Total Time Avg,12799.7
KNN Total Time STD,152.37
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,57405.3
Preprocess Dimension Time STD,3516.11
TC Time Avg,203.1
TC Time STD,5.71752
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3822,1,57,34,23,83,62,2,31,17,
1,2,4505,21,30,17,22,13,15,43,16,
2,64,15,3487,147,66,52,159,66,81,40,
3,39,29,146,3315,7,348,20,60,305,82,
4,14,25,59,7,2919,39,49,24,41,895,
5,99,31,52,295,46,2879,92,15,230,56,
6,60,17,135,12,46,83,3740,2,32,10,
7,7,32,55,41,38,23,0,3958,33,214,
8,32,63,79,260,43,238,31,27,3150,140,
9,26,13,32,67,944,53,16,189,123,2725,
----,-----,----
----,-----,----
k,3
alpha/gamma,6
Hit Rate Avg,0.836714
Hit Rate STD,0.00573291
Precision Avg,0.833667
Precision STD,0.00604956
Recall Avg,0.83417
Recall STD,0.00567759
F1 Score Avg,0.833918
F1 Score STD,0.00585611
Default Process Time Avg,369206
Default Process Time STD,26903.8
KNN Total Time Avg,12799.7
KNN Total Time STD,152.37
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,57405.3
Preprocess Dimension Time STD,3516.11
TC Time Avg,203.1
TC Time STD,5.71752
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3920,1,42,25,23,54,38,2,22,5,
1,2,4552,20,22,8,18,10,12,26,14,
2,74,17,3641,78,58,48,127,47,64,23,
3,45,33,160,3484,9,264,17,52,235,52,
4,17,27,69,7,3265,32,37,16,32,570,
5,121,33,52,336,48,2928,70,9,160,38,
6,71,19,147,12,51,91,3714,2,23,7,
