k,1
alpha/gamma,4
Hit Rate Avg,0.657714
Hit Rate STD,0.00752373
Precision Avg,0.652631
Precision STD,0.00692219
Recall Avg,0.652754
Recall STD,0.00621844
F1 Score Avg,0.652692
F1 Score STD,0.00655581
Default Process Time Avg,331213
Default Process Time STD,3627.67
KNN Total Time Avg,17687.6
KNN Total Time STD,143.723
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,33730.6
Preprocess Dimension Time STD,339.843
TC Time Avg,136.6
TC Time STD,2.33238
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3634,0,109,32,18,169,63,13,68,26,
1,0,4341,58,46,19,40,25,57,84,14,
2,98,65,2119,194,125,229,965,31,316,35,
3,37,45,189,2671,36,576,30,47,640,80,
4,10,24,146,34,2460,33,107,131,68,1059,
5,161,37,211,576,35,1985,80,169,466,75,
6,69,22,935,32,108,87,2784,4,87,9,
7,11,76,26,47,152,162,3,3334,71,519,
8,71,96,324,605,72,487,80,58,2124,146,
9,34,22,51,82,1069,83,7,519,149,2172,
----,-----,----
----,-----,----
k,2
alpha/gamma,4
Hit Rate Avg,0.657714
Hit Rate STD,0.00752373
Precision Avg,0.652631
Precision STD,0.00692219
Recall Avg,0.652754
Recall STD,0.00621844
F1 Score Avg,0.652692
F1 Score STD,0.00655581
Default Process Time Avg,331213
Default Process Time STD,3627.67
KNN Total Time Avg,17687.6
KNN Total Time STD,143.723
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,33730.6
Preprocess Dimension Time STD,339.843
TC Time Avg,136.6
TC Time STD,2.33238
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3634,0,109,32,18,169,63,13,68,26,
1,0,4341,58,46,19,40,25,57,84,14,
2,98,65,2119,194,125,229,965,31,316,35,
3,37,45,189,2671,36,576,30,47,640,80,
4,10,24,146,34,2460,33,107,131,68,1059,
5,161,37,211,576,35,1985,80,169,466,75,
6,69,22,935,32,108,87,2784,4,87,9,
7,11,76,26,47,152,162,3,3334,71,519,
8,71,96,324,605,72,487,80,58,2124,146,
9,34,22,51,82,1069,83,7,519,149,2172,
----,-----,----
----,-----,----
k,3
alpha/gamma,4
Hit Rate Avg,0.674024
Hit Rate STD,0.00489886
Precision Avg,0.668019
Precision STD,0.00459872
Recall Avg,0.668797
Recall STD,0.00404986
F1 Score Avg,0.668407
F1 Score STD,0.00429303
Default Process Time Avg,331213
Default Process Time STD,3627.67
KNN Total Time Avg,17687.6
KNN Total Time STD,143.723
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,33730.6
Preprocess Dimension Time STD,339.843
TC Time Avg,136.6
TC Time STD,2.33238
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
