k,1
alpha/gamma,14
Hit Rate Avg,0.946452
Hit Rate STD,0.00164165
Precision Avg,0.945809
Precision STD,0.00180695
Recall Avg,0.945897
Recall STD,0.00182851
F1 Score Avg,0.945853
F1 Score STD,0.00181586
Default Process Time Avg,360025
Default Process Time STD,45357.7
KNN Total Time Avg,25558.8
KNN Total Time STD,309.537
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,123504
Preprocess Dimension Time STD,7346.78
TC Time Avg,457.4
TC Time STD,5.88558
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4044,0,11,7,5,11,35,1,11,7,
1,0,4620,18,11,5,0,5,11,7,7,
2,19,12,3968,30,13,8,36,52,30,9,
3,16,17,46,3897,3,136,9,35,141,51,
4,6,5,14,1,3850,3,22,17,11,143,
5,18,2,7,108,11,3503,65,6,40,35,
6,26,6,5,2,11,41,4028,1,13,4,
7,2,28,34,7,20,3,2,4215,12,78,
8,13,15,20,83,22,65,27,15,3743,60,
9,15,5,10,37,129,16,5,57,31,3883,
----,-----,----
----,-----,----
k,2
alpha/gamma,14
Hit Rate Avg,0.946452
Hit Rate STD,0.00164165
Precision Avg,0.945809
Precision STD,0.00180695
Recall Avg,0.945897
Recall STD,0.00182851
F1 Score Avg,0.945853
F1 Score STD,0.00181586
Default Process Time Avg,360025
Default Process Time STD,45357.7
KNN Total Time Avg,25558.8
KNN Total Time STD,309.537
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,123504
Preprocess Dimension Time STD,7346.78
TC Time Avg,457.4
TC Time STD,5.88558
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4044,0,11,7,5,11,35,1,11,7,
1,0,4620,18,11,5,0,5,11,7,7,
2,19,12,3968,30,13,8,36,52,30,9,
3,16,17,46,3897,3,136,9,35,141,51,
4,6,5,14,1,3850,3,22,17,11,143,
5,18,2,7,108,11,3503,65,6,40,35,
6,26,6,5,2,11,41,4028,1,13,4,
7,2,28,34,7,20,3,2,4215,12,78,
8,13,15,20,83,22,65,27,15,3743,60,
9,15,5,10,37,129,16,5,57,31,3883,
----,-----,----
----,-----,----
k,3
alpha/gamma,14
Hit Rate Avg,0.950667
Hit Rate STD,0.00144749
Precision Avg,0.950001
Precision STD,0.00159885
Recall Avg,0.950057
Recall STD,0.00161173
F1 Score Avg,0.950029
F1 Score STD,0.0016052
Default Process Time Avg,360025
Default Process Time STD,45357.7
KNN Total Time Avg,25558.8
KNN Total Time STD,309.537
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,123504
Preprocess Dimension Time STD,7346.78
TC Time Avg,457.4
TC Time STD,5.88558
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4072,0,8,6,3,8,24,1,6,4,
1,0,4634,16,10,5,1,4,5,4,5,
2,24,13,4011,17,11,4,33,39,21,4,
3,20,20,54,3987,3,97,8,32,93,37,
4,6,5,16,1,3923,3,16,9,6,87,
5,21,2,7,135,12,3507,52,6,26,27,
6,28,6,5,2,13,56,4014,1,11,1,
7,2,29,43,8,27,3,2,4221,8,58,
8,15,15,23,93,26,75,33,14,3727,42,
9,19,5,10,41,159,19,6,67,30,3832,
----,-----,----
----,-----,----
k,4
alpha/gamma,14
Hit Rate Avg,0.954262
Hit Rate STD,0.00200113
Precision Avg,0.95364
Precision STD,0.00208456
Recall Avg,0.953804
Recall STD,0.0021338
F1 Score Avg,0.953722
F1 Score STD,0.00210886
Default Process Time Avg,360025
Default Process Time STD,45357.7
KNN Total Time Avg,25558.8
KNN Total Time STD,309.537
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,123504
Preprocess Dimension Time STD,7346.78
TC Time Avg,457.4
TC Time STD,5.88558
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4069,0,7,8,2,9,26,1,8,2,
1,0,4625,20,11,5,3,5,5,4,6,
2,22,10,3998,16,12,4,43,40,28,4,
3,15,17,46,3975,2,102,9,32,106,47,
4,4,5,14,1,3904,1,22,9,7,105,
5,18,1,4,105,9,3549,49,7,28,25,
6,21,5,4,1,11,46,4038,1,9,1,
7,1,24,31,6,20,2,2,4241,8,66,
8,14,16,15,72,20,65,26,11,3775,49,
9,17,5,9,37,114,18,8,51,24,3905,
----,-----,----
----,-----,----
k,5
alpha/gamma,14
Hit Rate Avg,0.95481
Hit Rate STD,0.00213836
Precision Avg,0.954231
Precision STD,0.00217597
Recall Avg,0.954418
Recall STD,0.00226877
F1 Score Avg,0.954325
F1 Score STD,0.00222177
Default Process Time Avg,360025
Default Process Time STD,45357.7
KNN Total Time Avg,25558.8
KNN Total Time STD,309.537
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,123504
Preprocess Dimension Time STD,7346.78
TC Time Avg,457.4
TC Time STD,5.88558
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4068,0,8,6,2,7,30,1,8,2,
1,0,4622,22,11,6,3,6,5,3,6,
2,22,11,3990,16,12,4,45,42,30,5,
3,13,17,46,3961,2,111,10,33,111,47,
4,3,5,9,1,3887,1,23,10,10,123,
5,17,1,4,90,7,3567,52,4,26,27,
6,20,4,4,1,8,39,4050,1,10,0,
7,0,24,30,3,18,3,2,4248,8,65,
8,13,15,16,60,20,62,22,14,3788,53,
9,16,5,8,40,101,18,9,46,24,3921,
----,-----,----
----,-----,----
k,10
alpha/gamma,14
Hit Rate Avg,0.955595
Hit Rate STD,0.00247779
Precision Avg,0.955079
Precision STD,0.00254178
Recall Avg,0.955218
Recall STD,0.00263081
F1 Score Avg,0.955148
F1 Score STD,0.0025856
Default Process Time Avg,360025
Default Process Time STD,45357.7
KNN Total Time Avg,25558.8
KNN Total Time STD,309.537
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,123504
Preprocess Dimension Time STD,7346.78
TC Time Avg,457.4
TC Time STD,5.88558
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4070,0,8,5,2,6,30,1,9,1,
1,0,4619,21,10,5,4,7,6,5,7,
2,23,10,3988,17,10,3,43,45,30,8,
3,11,18,42,3974,2,104,14,32,105,49,
4,3,5,10,0,3889,1,24,10,9,121,
5,17,1,4,84,6,3573,52,4,22,32,
6,18,5,5,0,6,34,4061,0,8,0,
7,1,28,27,2,18,3,2,4249,7,64,
8,11,15,14,62,23,61,24,13,3785,55,
9,15,6,6,35,96,19,9,44,31,3927,
----,-----,----
----,-----,----
k,15
alpha/gamma,14
Hit Rate Avg,0.954381
Hit Rate STD,0.00205976
Precision Avg,0.953923
Precision STD,0.00213975
Recall Avg,0.954014
Recall STD,0.00222306
F1 Score Avg,0.953969
F1 Score STD,0.00218092
Default Process Time Avg,360025
Default Process Time STD,45357.7
KNN Total Time Avg,25558.8
KNN Total Time STD,309.537
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,123504
Preprocess Dimension Time STD,7346.78
TC Time Avg,457.4
TC Time STD,5.88558
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4070,0,7,5,2,5,34,1,7,1,
1,0,4620,20,10,5,3,8,6,5,7,
2,23,13,3969,16,12,5,45,52,32,10,
3,12,20,42,3964,2,105,16,37,107,46,
4,4,8,9,0,3891,1,23,9,9,118,
5,20,1,5,81,7,3573,48,5,19,36,
6,20,6,4,0,6,33,4061,0,7,0,
7,2,36,27,1,19,3,2,4241,5,65,
8,9,14,11,61,20,63,27,15,3785,58,
9,18,7,6,43,102,20,10,44,28,3910,
----,-----,----
----,-----,----
k,20
alpha/gamma,14
Hit Rate Avg,0.95281
Hit Rate STD,0.00227203
Precision Avg,0.952431
Precision STD,0.00238283
Recall Avg,0.95246
Recall STD,0.00243925
F1 Score Avg,0.952445
F1 Score STD,0.00241041
Default Process Time Avg,360025
Default Process Time STD,45357.7
