k,1
alpha/gamma,2
Hit Rate Avg,0.391976
Hit Rate STD,0.00793168
Precision Avg,0.383094
Precision STD,0.00542635
Recall Avg,0.383727
Recall STD,0.00687864
F1 Score Avg,0.383407
F1 Score STD,0.00610158
Default Process Time Avg,332590
Default Process Time STD,29195.4
KNN Total Time Avg,18384.6
KNN Total Time STD,1447.68
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,17005.4
Preprocess Dimension Time STD,184.539
TC Time Avg,70.8
TC Time STD,2.4
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,2775,0,219,99,24,304,510,6,170,25,
1,0,4184,106,79,21,44,46,86,94,24,
2,228,120,1138,795,75,550,540,58,607,66,
3,97,84,798,1539,54,562,432,65,658,62,
4,14,28,60,56,1300,135,141,958,141,1239,
5,285,50,538,544,131,714,688,85,655,105,
6,475,61,521,467,133,699,950,64,656,111,
7,7,84,51,63,966,76,81,1733,78,1262,
8,180,117,610,713,118,608,681,98,839,99,
9,31,25,62,60,1201,90,99,1234,95,1291,
----,-----,----
----,-----,----
k,2
alpha/gamma,2
Hit Rate Avg,0.391976
Hit Rate STD,0.00793168
Precision Avg,0.383094
Precision STD,0.00542635
Recall Avg,0.383727
Recall STD,0.00687864
F1 Score Avg,0.383407
F1 Score STD,0.00610158
Default Process Time Avg,332590
Default Process Time STD,29195.4
KNN Total Time Avg,18384.6
KNN Total Time STD,1447.68
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,17005.4
Preprocess Dimension Time STD,184.539
TC Time Avg,70.8
TC Time STD,2.4
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,2775,0,219,99,24,304,510,6,170,25,
1,0,4184,106,79,21,44,46,86,94,24,
2,228,120,1138,795,75,550,540,58,607,66,
3,97,84,798,1539,54,562,432,65,658,62,
4,14,28,60,56,1300,135,141,958,141,1239,
5,285,50,538,544,131,714,688,85,655,105,
6,475,61,521,467,133,699,950,64,656,111,
7,7,84,51,63,966,76,81,1733,78,1262,
8,180,117,610,713,118,608,681,98,839,99,
9,31,25,62,60,1201,90,99,1234,95,1291,
----,-----,----
----,-----,----
k,3
alpha/gamma,2
Hit Rate Avg,0.409548
Hit Rate STD,0.00561794
Precision Avg,0.390762
Precision STD,0.00457542
Recall Avg,0.400959
Recall STD,0.00521988
F1 Score Avg,0.395795
F1 Score STD,0.00487703
Default Process Time Avg,332590
Default Process Time STD,29195.4
KNN Total Time Avg,18384.6
KNN Total Time STD,1447.68
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,17005.4
Preprocess Dimension Time STD,184.539
TC Time Avg,70.8
TC Time STD,2.4
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3066,0,209,92,23,252,358,5,115,12,
1,0,4335,88,70,12,37,26,39,66,11,
2,266,133,1263,773,81,534,507,57,509,54,
3,102,92,911,1636,58,492,404,62,543,51,
4,16,31,64,56,1641,132,135,923,105,969,
5,326,58,602,571,146,714,647,79,560,92,
6,551,63,583,490,157,702,888,52,567,84,
7,8,90,51,67,1148,71,78,1890,66,932,
8,208,128,683,752,135,611,631,87,749,79,
9,35,27,65,63,1437,89,95,1279,79,1019,
----,-----,----
