k,1
alpha/gamma,1
Hit Rate Avg,0.247357
Hit Rate STD,0.00505828
Precision Avg,0.24046
Precision STD,0.00281431
Recall Avg,0.240307
Recall STD,0.00289569
F1 Score Avg,0.240381
F1 Score STD,0.00275148
Default Process Time Avg,150889
Default Process Time STD,43040.7
KNN Total Time Avg,16800.4
KNN Total Time STD,0.8
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,661
Preprocess Dimension Time STD,24.8757
TC Time Avg,32.6
TC Time STD,0.489898
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,2340,0,299,278,127,315,400,60,209,104,
1,0,3649,57,44,151,45,61,374,65,238,
2,333,52,517,519,483,461,511,396,473,432,
3,251,61,538,567,488,473,550,448,520,455,
4,132,135,448,489,492,420,428,546,499,483,
5,297,57,504,461,388,462,462,368,412,384,
6,433,53,494,564,405,473,559,346,456,354,
7,54,360,416,447,533,395,343,731,522,600,
8,215,59,481,484,486,400,493,466,494,485,
9,92,244,436,478,507,404,387,613,449,578,
----,-----,----
----,-----,----
k,2
alpha/gamma,1
Hit Rate Avg,0.247357
Hit Rate STD,0.00505828
Precision Avg,0.24046
Precision STD,0.00281431
Recall Avg,0.240307
Recall STD,0.00289569
F1 Score Avg,0.240381
F1 Score STD,0.00275148
Default Process Time Avg,150889
Default Process Time STD,43040.7
KNN Total Time Avg,16800.4
KNN Total Time STD,0.8
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,661
Preprocess Dimension Time STD,24.8757
TC Time Avg,32.6
TC Time STD,0.489898
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,2340,0,299,278,127,315,400,60,209,104,
1,0,3649,57,44,151,45,61,374,65,238,
2,333,52,517,519,483,461,511,396,473,432,
3,251,61,538,567,488,473,550,448,520,455,
4,132,135,448,489,492,420,428,546,499,483,
5,297,57,504,461,388,462,462,368,412,384,
6,433,53,494,564,405,473,559,346,456,354,
7,54,360,416,447,533,395,343,731,522,600,
8,215,59,481,484,486,400,493,466,494,485,
9,92,244,436,478,507,404,387,613,449,578,
----,-----,----
----,-----,----
k,3
alpha/gamma,1
Hit Rate Avg,0.258952
Hit Rate STD,0.00556624
Precision Avg,0.241006
Precision STD,0.00313127
Recall Avg,0.251317
Recall STD,0.00343109
F1 Score Avg,0.246052
F1 Score STD,0.00323641
Default Process Time Avg,150889
Default Process Time STD,43040.7
KNN Total Time Avg,16800.4
KNN Total Time STD,0.8
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,661
Preprocess Dimension Time STD,24.8757
TC Time Avg,32.6
TC Time STD,0.489898
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,2620,0,279,257,116,279,293,51,156,81,
1,0,3903,47,35,112,44,50,274,56,163,
2,381,58,557,564,494,458,478,384,426,377,
3,274,68,590,602,495,472,534,437,480,399,
4,146,153,481,534,523,415,406,541,460,413,
5,344,64,550,492,404,454,423,362,375,327,
6,499,57,541,580,428,457,517,346,408,304,
7,61,419,456,485,562,388,331,723,466,510,
8,248,71,524,523,498,396,471,444,461,427,
9,105,282,477,512,523,405,367,590,411,516,
----,-----,----
----,-----,----
k,4
alpha/gamma,1
Hit Rate Avg,0.261524
Hit Rate STD,0.00547484
Precision Avg,0.242294
Precision STD,0.0032236
Recall Avg,0.253738
Recall STD,0.00336621
F1 Score Avg,0.247883
F1 Score STD,0.00325781
Default Process Time Avg,150889
Default Process Time STD,43040.7
KNN Total Time Avg,16800.4
KNN Total Time STD,0.8
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,661
Preprocess Dimension Time STD,24.8757
TC Time Avg,32.6
TC Time STD,0.489898
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,2688,0,271,243,103,255,309,44,142,77,
1,0,3924,40,34,98,41,41,286,53,167,
2,367,56,551,566,474,465,497,399,423,379,
3,276,64,585,602,500,458,524,457,487,398,
4,148,149,474,521,514,408,420,553,451,434,
5,358,60,530,498,395,434,434,370,376,340,
6,503,57,534,585,416,456,522,345,413,306,
7,61,417,446,480,544,378,323,766,464,522,
8,251,67,520,514,505,386,466,469,470,415,
9,106,286,459,495,524,409,359,613,424,513,
----,-----,----
----,-----,----
k,5
alpha/gamma,1
Hit Rate Avg,0.264333
Hit Rate STD,0.0048061
Precision Avg,0.241763
Precision STD,0.00281822
Recall Avg,0.256353
Recall STD,0.00297203
F1 Score Avg,0.248842
F1 Score STD,0.00278238
Default Process Time Avg,150889
Default Process Time STD,43040.7
KNN Total Time Avg,16800.4
KNN Total Time STD,0.8
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,661
Preprocess Dimension Time STD,24.8757
TC Time Avg,32.6
TC Time STD,0.489898
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,2787,0,268,237,88,231,291,38,130,62,
1,0,3984,36,27,87,30,31,296,43,150,
2,389,55,569,588,460,453,499,399,405,360,
3,293,64,613,619,503,454,516,453,460,376,
4,145,156,487,538,514,404,398,547,440,443,
5,366,55,549,529,393,414,431,376,362,320,
6,531,56,558,590,416,451,516,342,386,291,
