k,1
alpha/gamma,6
Hit Rate Avg,0.821238
Hit Rate STD,0.00450409
Precision Avg,0.818573
Precision STD,0.0045709
Recall Avg,0.818864
Recall STD,0.00430472
F1 Score Avg,0.818719
F1 Score STD,0.0044359
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,19209.6
KNN Total Time STD,1647.42
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,54916.2
Preprocess Dimension Time STD,5372.29
TC Time Avg,221
TC Time STD,36.5951
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3809,0,63,35,19,91,61,1,34,19,
1,1,4492,30,33,18,22,14,14,42,18,
2,67,20,3459,156,64,63,162,62,86,38,
3,35,34,139,3313,9,334,22,68,319,78,
4,14,20,67,11,2947,36,49,23,37,868,
5,101,29,50,306,41,2883,91,13,226,55,
6,57,20,140,9,45,85,3735,1,34,11,
7,5,34,56,45,36,22,0,3954,30,219,
8,32,65,74,255,43,223,35,27,3171,138,
9,27,14,35,63,931,57,11,204,117,2729,
----,-----,----
----,-----,----
k,2
alpha/gamma,6
Hit Rate Avg,0.821238
Hit Rate STD,0.00450409
Precision Avg,0.818573
Precision STD,0.0045709
Recall Avg,0.818864
Recall STD,0.00430472
F1 Score Avg,0.818719
F1 Score STD,0.0044359
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,19209.6
KNN Total Time STD,1647.42
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,54916.2
Preprocess Dimension Time STD,5372.29
TC Time Avg,221
TC Time STD,36.5951
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3809,0,63,35,19,91,61,1,34,19,
1,1,4492,30,33,18,22,14,14,42,18,
2,67,20,3459,156,64,63,162,62,86,38,
3,35,34,139,3313,9,334,22,68,319,78,
4,14,20,67,11,2947,36,49,23,37,868,
5,101,29,50,306,41,2883,91,13,226,55,
6,57,20,140,9,45,85,3735,1,34,11,
7,5,34,56,45,36,22,0,3954,30,219,
8,32,65,74,255,43,223,35,27,3171,138,
9,27,14,35,63,931,57,11,204,117,2729,
----,-----,----
----,-----,----
k,3
alpha/gamma,6
Hit Rate Avg,0.836167
Hit Rate STD,0.00502567
Precision Avg,0.833334
Precision STD,0.00480165
Recall Avg,0.833797
Recall STD,0.00472358
F1 Score Avg,0.833565
F1 Score STD,0.00475911
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,19209.6
KNN Total Time STD,1647.42
KNN Per Image Time Avg,2
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,54916.2
Preprocess Dimension Time STD,5372.29
TC Time Avg,221
TC Time STD,36.5951
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3921,0,41,25,18,58,37,1,22,9,
1,2,4537,26,26,12,20,11,11,25,14,
2,79,22,3634,80,55,52,124,47,63,21,
3,39,38,160,3481,15,248,20,59,243,48,
4,16,20,73,11,3278,33,39,17,27,558,
5,118,33,58,344,45,2921,71,9,159,37,
6,63,22,154,9,51,91,3715,1,24,7,
