k,1
alpha/gamma,12
Hit Rate Avg,0.935762
Hit Rate STD,0.00233358
Precision Avg,0.934985
Precision STD,0.00249017
Recall Avg,0.935045
Recall STD,0.00247876
F1 Score Avg,0.935015
F1 Score STD,0.00248392
Default Process Time Avg,358879
Default Process Time STD,34615.9
KNN Total Time Avg,25400.8
KNN Total Time STD,34.1198
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,108038
Preprocess Dimension Time STD,9453.7
TC Time Avg,414.4
TC Time STD,39.021
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4025,0,15,8,6,11,42,0,14,11,
1,0,4605,17,19,6,1,5,10,14,7,
2,18,16,3908,42,23,14,42,68,32,14,
3,9,17,50,3844,5,164,13,34,143,72,
4,7,7,18,3,3787,7,25,16,11,191,
5,21,0,9,143,17,3435,63,7,70,30,
6,30,3,13,1,16,44,4008,2,17,3,
7,0,27,34,11,31,3,2,4189,10,94,
8,13,14,25,105,20,80,26,18,3697,65,
9,15,6,9,42,181,19,6,78,28,3804,
----,-----,----
----,-----,----
k,2
alpha/gamma,12
Hit Rate Avg,0.935762
Hit Rate STD,0.00233358
Precision Avg,0.934985
Precision STD,0.00249017
Recall Avg,0.935045
Recall STD,0.00247876
F1 Score Avg,0.935015
F1 Score STD,0.00248392
Default Process Time Avg,358879
Default Process Time STD,34615.9
KNN Total Time Avg,25400.8
KNN Total Time STD,34.1198
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,108038
Preprocess Dimension Time STD,9453.7
TC Time Avg,414.4
TC Time STD,39.021
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4025,0,15,8,6,11,42,0,14,11,
1,0,4605,17,19,6,1,5,10,14,7,
2,18,16,3908,42,23,14,42,68,32,14,
3,9,17,50,3844,5,164,13,34,143,72,
4,7,7,18,3,3787,7,25,16,11,191,
