k,1
alpha/gamma,200
Hit Rate Avg,0.969024
Hit Rate STD,0.00249137
Precision Avg,0.969115
Precision STD,0.00267858
Recall Avg,0.968579
Recall STD,0.00269189
F1 Score Avg,0.968847
F1 Score STD,0.00268348
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,60644.3
KNN Total Time STD,1754.71
KNN Per Image Time Avg,14.1
KNN Per Image Time STD,0.3
Preprocess Dimension Time Avg,155656
Preprocess Dimension Time STD,659.906
TC Time Avg,6437
TC Time STD,121.923
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4099,2,5,1,0,5,14,1,1,4,
1,0,4649,11,3,3,2,2,8,4,2,
2,24,19,4039,19,2,1,4,53,11,5,
3,4,7,29,4163,0,70,2,22,34,20,
4,3,30,0,0,3920,1,14,8,1,95,
5,9,4,1,59,6,3643,40,1,10,22,
6,18,7,2,0,7,20,4082,0,1,0,
7,0,35,18,3,11,0,0,4288,0,46,
8,9,31,16,69,11,55,15,8,3802,47,
9,12,3,3,24,58,6,2,57,9,4014,
----,-----,----
----,-----,----
k,2
alpha/gamma,200
Hit Rate Avg,0.969024
Hit Rate STD,0.00249137
Precision Avg,0.969115
Precision STD,0.00267858
Recall Avg,0.968579
Recall STD,0.00269189
F1 Score Avg,0.968847
F1 Score STD,0.00268348
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,60644.3
KNN Total Time STD,1754.71
KNN Per Image Time Avg,14.1
KNN Per Image Time STD,0.3
Preprocess Dimension Time Avg,155656
Preprocess Dimension Time STD,659.906
TC Time Avg,6437
TC Time STD,121.923
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4099,2,5,1,0,5,14,1,1,4,
1,0,4649,11,3,3,2,2,8,4,2,
2,24,19,4039,19,2,1,4,53,11,5,
3,4,7,29,4163,0,70,2,22,34,20,
4,3,30,0,0,3920,1,14,8,1,95,
5,9,4,1,59,6,3643,40,1,10,22,
6,18,7,2,0,7,20,4082,0,1,0,
7,0,35,18,3,11,0,0,4288,0,46,
8,9,31,16,69,11,55,15,8,3802,47,
9,12,3,3,24,58,6,2,57,9,4014,
----,-----,----
----,-----,----
k,3
alpha/gamma,200
Hit Rate Avg,0.969905
Hit Rate STD,0.00292227
Precision Avg,0.970176
Precision STD,0.00304873
Recall Avg,0.969411
Recall STD,0.00308679
F1 Score Avg,0.969794
F1 Score STD,0.0030616
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,60644.3
KNN Total Time STD,1754.71
KNN Per Image Time Avg,14.1
KNN Per Image Time STD,0.3
Preprocess Dimension Time Avg,155656
Preprocess Dimension Time STD,659.906
TC Time Avg,6437
TC Time STD,121.923
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4109,2,3,1,1,4,10,0,0,2,
1,0,4662,8,2,2,1,0,5,2,2,
2,33,27,4048,11,1,0,2,45,6,4,
3,5,8,33,4214,0,37,2,16,21,15,
4,3,35,0,0,3956,0,12,6,0,60,
5,11,5,1,68,6,3648,33,1,5,17,
6,21,8,2,0,8,23,4074,0,1,0,
7,0,45,19,3,15,0,0,4288,0,31,
8,12,43,18,79,13,74,19,9,3762,34,
9,13,4,3,28,70,10,3,72,10,3975,
----,-----,----
----,-----,----
k,4
alpha/gamma,200
Hit Rate Avg,0.9715
Hit Rate STD,0.0033991
Precision Avg,0.971748
Precision STD,0.00357899
Recall Avg,0.971048
Recall STD,0.00346117
F1 Score Avg,0.971398
F1 Score STD,0.00351755
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,60644.3
KNN Total Time STD,1754.71
KNN Per Image Time Avg,14.1
KNN Per Image Time STD,0.3
Preprocess Dimension Time Avg,155656
Preprocess Dimension Time STD,659.906
TC Time Avg,6437
TC Time STD,121.923
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4106,2,3,0,1,5,13,0,0,2,
1,0,4658,7,2,3,1,2,7,2,2,
2,28,27,4037,9,1,0,2,61,8,4,
3,3,8,26,4214,0,39,3,18,22,18,
4,3,32,0,0,3939,0,14,7,0,77,
5,10,3,1,52,4,3654,43,1,7,20,
6,16,5,1,0,7,18,4089,0,1,0,
7,0,42,13,1,10,0,0,4296,0,39,
8,13,40,14,57,15,68,18,8,3792,38,
9,10,4,3,27,47,10,3,60,6,4018,
----,-----,----
----,-----,----
k,5
alpha/gamma,200
Hit Rate Avg,0.972071
Hit Rate STD,0.0033061
Precision Avg,0.972334
Precision STD,0.00346512
Recall Avg,0.971657
Recall STD,0.00333685
F1 Score Avg,0.971995
F1 Score STD,0.00339891
Default Process Time Avg,365264
Default Process Time STD,5651.21
KNN Total Time Avg,60644.3
KNN Total Time STD,1754.71
KNN Per Image Time Avg,14.1
KNN Per Image Time STD,0.3
Preprocess Dimension Time Avg,155656
Preprocess Dimension Time STD,659.906
TC Time Avg,6437
TC Time STD,121.923
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4105,2,3,0,1,5,13,1,0,2,
1,0,4657,8,2,2,1,3,7,1,3,
2,26,26,4034,11,1,1,2,63,9,4,
3,3,8,24,4210,0,43,4,21,20,18,
4,3,31,0,0,3927,0,15,6,1,89,
5,9,3,1,42,3,3659,46,3,7,22,
6,16,5,1,0,6,15,4093,0,1,0,
7,1,42,13,0,7,0,0,4294,0,44,
8,10,40,15,46,15,64,15,6,3812,40,
9,11,3,4,26,35,12,3,52,6,4036,
----,-----,----
----,-----,----
k,10
