k,1,2,3,4,5,10,15,20,25,50,75,100,150,200
alpha/gamma,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Hit Rate Avg,0.972476,0.972476,0.973286,0.974405,0.975238,0.974595,0.973786,0.971357,0.969286,0.96569,0.96069,0.955786,0.9505,0.945333
Hit Rate STD,0.00256038,0.00256038,0.00242062,0.00245423,0.00255551,0.00315519,0.00274471,0.0027747,0.00291606,0.00260483,0.00299556,0.00310447,0.00370764,0.00412558
Precision Avg,0.972416,0.972416,0.973311,0.974439,0.975347,0.974827,0.97415,0.971832,0.969862,0.966441,0.961712,0.957103,0.952274,0.947719
Precision STD,0.00261418,0.00261418,0.00246476,0.00253612,0.00262895,0.00324548,0.00286845,0.00289224,0.00306771,0.0027871,0.00318423,0.00334128,0.00394196,0.00424923
Recall Avg,0.972175,0.972175,0.97292,0.97406,0.974918,0.97423,0.973423,0.970966,0.968872,0.965213,0.960181,0.955196,0.949841,0.944587
Recall STD,0.00265171,0.00265171,0.00251185,0.00252909,0.00266143,0.00322678,0.00282879,0.00282818,0.00295464,0.0026834,0.00311507,0.00321103,0.00379979,0.00420977
F1 Score Avg,0.972296,0.972296,0.973115,0.974249,0.975133,0.974528,0.973787,0.971399,0.969367,0.965827,0.960946,0.956148,0.951056,0.946151
F1 Score STD,0.00263062,0.00263062,0.00248543,0.00253009,0.00264401,0.0032346,0.00284548,0.00285616,0.00300558,0.00272952,0.0031418,0.00326981,0.0038673,0.00422246
Default Process Time Avg,368100,368100,368100,368100,368100,368100,368100,368100,368100,368100,368100,368100,368100,368100
Default Process Time STD,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3,14997.3
KNN Total Time Avg,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7,25765.7
KNN Total Time STD,267.759,267.759,267.759,267.759,267.759,267.759,267.759,267.759,267.759,267.759,267.759,267.759,267.759,267.759
KNN Per Image Time Avg,6,6,6,6,6,6,6,6,6,6,6,6,6,6
KNN Per Image Time STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preprocess Dimension Time Avg,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2,59154.2
Preprocess Dimension Time STD,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77,2004.77
TC Time Avg,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6,2424.6
TC Time STD,50.188,50.188,50.188,50.188,50.188,50.188,50.188,50.188,50.188,50.188,50.188,50.188,50.188,50.188
