k,1
alpha/gamma,10
Hit Rate Avg,0.923738
Hit Rate STD,0.0025086
Precision Avg,0.922618
Precision STD,0.00256224
Recall Avg,0.92264
Recall STD,0.00263005
F1 Score Avg,0.922629
F1 Score STD,0.00259028
Default Process Time Avg,368100
Default Process Time STD,14997.3
KNN Total Time Avg,12869.7
KNN Total Time STD,60.296
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,94650.4
Preprocess Dimension Time STD,3840.45
TC Time Avg,328.5
TC Time STD,3.20156
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4000,1,15,11,10,26,42,3,13,11,
1,2,4601,14,17,4,5,7,11,12,11,
2,29,10,3883,56,30,15,37,65,42,10,
3,25,21,56,3796,5,158,15,38,173,64,
4,5,13,27,6,3746,16,32,16,10,201,
5,65,9,13,148,31,3312,74,11,95,37,
6,39,4,16,5,14,51,3978,1,26,3,
7,2,29,45,20,26,6,2,4149,15,107,
8,20,27,30,121,13,96,30,17,3607,102,
9,20,14,6,52,199,31,9,76,56,3725,
----,-----,----
----,-----,----
k,2
alpha/gamma,10
Hit Rate Avg,0.923738
Hit Rate STD,0.0025086
Precision Avg,0.922618
Precision STD,0.00256224
Recall Avg,0.92264
Recall STD,0.00263005
F1 Score Avg,0.922629
F1 Score STD,0.00259028
Default Process Time Avg,368100
Default Process Time STD,14997.3
KNN Total Time Avg,12869.7
KNN Total Time STD,60.296
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,94650.4
Preprocess Dimension Time STD,3840.45
TC Time Avg,328.5
TC Time STD,3.20156
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4000,1,15,11,10,26,42,3,13,11,
1,2,4601,14,17,4,5,7,11,12,11,
2,29,10,3883,56,30,15,37,65,42,10,
3,25,21,56,3796,5,158,15,38,173,64,
4,5,13,27,6,3746,16,32,16,10,201,
5,65,9,13,148,31,3312,74,11,95,37,
6,39,4,16,5,14,51,3978,1,26,3,
7,2,29,45,20,26,6,2,4149,15,107,
8,20,27,30,121,13,96,30,17,3607,102,
9,20,14,6,52,199,31,9,76,56,3725,
----,-----,----
----,-----,----
k,3
alpha/gamma,10
Hit Rate Avg,0.929238
Hit Rate STD,0.00215552
Precision Avg,0.928247
Precision STD,0.00231037
Recall Avg,0.928082
Recall STD,0.00226353
F1 Score Avg,0.928165
F1 Score STD,0.00227903
Default Process Time Avg,368100
Default Process Time STD,14997.3
