k,1,2,3,4,5,10,15,20,25,50,75,100,150,200
alpha/gamma,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Hit Rate Avg,0.821429,0.821429,0.836714,0.847976,0.853619,0.861071,0.865381,0.866429,0.866333,0.866071,0.864548,0.862833,0.861071,0.859024
Hit Rate STD,0.00689408,0.00689408,0.00573291,0.00526643,0.00519222,0.00422477,0.00341432,0.00336381,0.00286744,0.00253602,0.00349838,0.0034313,0.00369815,0.00381317
Precision Avg,0.818597,0.818597,0.833667,0.844979,0.850886,0.858551,0.863142,0.864278,0.864264,0.864132,0.86276,0.861138,0.859425,0.857437
Precision STD,0.00721439,0.00721439,0.00604956,0.00534244,0.00580933,0.00453653,0.0037588,0.00351531,0.00263808,0.00247516,0.00318407,0.00334302,0.00365071,0.00392807
Recall Avg,0.81878,0.81878,0.83417,0.845782,0.851615,0.859334,0.863786,0.864895,0.864859,0.864601,0.863083,0.861336,0.859504,0.85739
Recall STD,0.00715213,0.00715213,0.00567759,0.00520216,0.00559006,0.0043948,0.00359939,0.00335539,0.0025001,0.00235707,0.00300046,0.0031146,0.00337806,0.00370344
F1 Score Avg,0.818689,0.818689,0.833918,0.845381,0.85125,0.858942,0.863464,0.864586,0.864562,0.864366,0.862922,0.861237,0.859464,0.857414
F1 Score STD,0.00717865,0.00717865,0.00585611,0.00526795,0.00569729,0.00446164,0.00367514,0.00343061,0.00256399,0.00240883,0.00308443,0.00321898,0.0035052,0.00380517
Default Process Time Avg,369206,369206,369206,369206,369206,369206,369206,369206,369206,369206,369206,369206,369206,369206
Default Process Time STD,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8,26903.8
KNN Total Time Avg,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7,12799.7
KNN Total Time STD,152.37,152.37,152.37,152.37,152.37,152.37,152.37,152.37,152.37,152.37,152.37,152.37,152.37,152.37
KNN Per Image Time Avg,3,3,3,3,3,3,3,3,3,3,3,3,3,3
KNN Per Image Time STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preprocess Dimension Time Avg,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3,57405.3
Preprocess Dimension Time STD,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11,3516.11
TC Time Avg,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1
TC Time STD,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752,5.71752
