k,1
alpha/gamma,12
Hit Rate Avg,0.937262
Hit Rate STD,0.00355592
Precision Avg,0.93647
Precision STD,0.00374429
Recall Avg,0.936543
Recall STD,0.00376507
F1 Score Avg,0.936506
F1 Score STD,0.0037479
Default Process Time Avg,364061
Default Process Time STD,7336.26
KNN Total Time Avg,12974
KNN Total Time STD,321.917
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,112603
Preprocess Dimension Time STD,3193.27
TC Time Avg,397.1
TC Time STD,14.0957
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4033,0,13,9,5,8,42,1,14,7,
1,0,4607,14,17,4,2,7,11,14,8,
2,22,13,3928,40,22,12,34,60,36,10,
3,13,18,43,3862,2,150,10,35,152,66,
4,5,7,16,3,3784,7,24,13,16,197,
5,17,1,9,136,20,3441,67,9,65,30,
6,28,3,12,3,17,39,4015,2,17,1,
7,2,27,30,11,27,3,1,4196,8,96,
8,12,19,29,105,18,78,30,16,3695,61,
9,17,8,11,42,182,20,6,67,31,3804,
----,-----,----
----,-----,----
k,2
alpha/gamma,12
Hit Rate Avg,0.937262
Hit Rate STD,0.00355592
Precision Avg,0.93647
Precision STD,0.00374429
Recall Avg,0.936543
Recall STD,0.00376507
F1 Score Avg,0.936506
F1 Score STD,0.0037479
Default Process Time Avg,364061
Default Process Time STD,7336.26
KNN Total Time Avg,12974
KNN Total Time STD,321.917
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,112603
Preprocess Dimension Time STD,3193.27
TC Time Avg,397.1
TC Time STD,14.0957
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4033,0,13,9,5,8,42,1,14,7,
1,0,4607,14,17,4,2,7,11,14,8,
2,22,13,3928,40,22,12,34,60,36,10,
3,13,18,43,3862,2,150,10,35,152,66,
4,5,7,16,3,3784,7,24,13,16,197,
5,17,1,9,136,20,3441,67,9,65,30,
