k,1
alpha/gamma,8
Hit Rate Avg,0.883238
Hit Rate STD,0.00277909
Precision Avg,0.881566
Precision STD,0.00265402
Recall Avg,0.881526
Recall STD,0.00272883
F1 Score Avg,0.881546
F1 Score STD,0.00268756
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3950,1,31,10,10,55,39,3,24,9,
1,2,4570,18,20,7,8,9,18,22,10,
2,28,17,3669,124,51,22,97,78,72,19,
3,28,25,133,3517,9,228,15,53,272,71,
4,8,10,45,6,3495,28,42,12,24,402,
5,84,18,29,212,39,3119,71,7,161,55,
6,48,9,65,3,29,64,3881,1,28,9,
7,3,32,58,38,26,13,2,4049,25,155,
8,37,28,69,214,28,144,29,31,3350,133,
9,29,12,11,64,280,46,12,136,102,3496,
----,-----,----
----,-----,----
k,2
alpha/gamma,8
Hit Rate Avg,0.883238
Hit Rate STD,0.00277909
Precision Avg,0.881566
Precision STD,0.00265402
Recall Avg,0.881526
Recall STD,0.00272883
F1 Score Avg,0.881546
F1 Score STD,0.00268756
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,3950,1,31,10,10,55,39,3,24,9,
1,2,4570,18,20,7,8,9,18,22,10,
2,28,17,3669,124,51,22,97,78,72,19,
3,28,25,133,3517,9,228,15,53,272,71,
4,8,10,45,6,3495,28,42,12,24,402,
5,84,18,29,212,39,3119,71,7,161,55,
6,48,9,65,3,29,64,3881,1,28,9,
7,3,32,58,38,26,13,2,4049,25,155,
8,37,28,69,214,28,144,29,31,3350,133,
9,29,12,11,64,280,46,12,136,102,3496,
----,-----,----
----,-----,----
k,3
alpha/gamma,8
Hit Rate Avg,0.89219
Hit Rate STD,0.00273716
Precision Avg,0.890276
Precision STD,0.00255078
Recall Avg,0.890493
Recall STD,0.00237403
F1 Score Avg,0.890384
F1 Score STD,0.00245777
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4016,1,25,4,8,31,26,3,14,4,
1,2,4598,20,19,6,5,9,8,10,7,
2,35,18,3790,65,41,18,88,57,52,13,
3,30,31,169,3642,10,174,14,44,192,45,
4,8,10,48,6,3621,17,41,11,24,286,
5,103,23,33,251,47,3150,55,4,94,35,
6,62,9,69,4,31,71,3860,1,24,6,
7,4,37,66,44,31,13,2,4069,23,112,
8,41,38,79,243,31,156,33,29,3322,91,
9,33,15,13,69,328,48,14,153,111,3404,
----,-----,----
----,-----,----
k,4
alpha/gamma,8
Hit Rate Avg,0.900857
Hit Rate STD,0.00312114
Precision Avg,0.899172
Precision STD,0.00298452
Recall Avg,0.899436
Recall STD,0.00290642
F1 Score Avg,0.899304
F1 Score STD,0.00293899
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4011,1,26,3,6,31,32,4,13,5,
1,2,4598,21,18,7,6,10,8,8,6,
2,32,12,3777,65,40,16,96,67,57,15,
3,28,26,155,3625,13,190,14,48,206,46,
4,8,10,42,3,3612,13,42,9,20,313,
5,93,19,27,195,41,3220,61,8,96,35,
6,54,8,47,2,16,59,3922,2,23,4,
7,3,36,60,32,22,12,2,4086,25,123,
8,33,34,61,192,25,142,30,27,3409,110,
9,33,13,10,65,250,35,14,105,87,3576,
----,-----,----
----,-----,----
k,5
alpha/gamma,8
Hit Rate Avg,0.904214
Hit Rate STD,0.00252437
Precision Avg,0.902827
Precision STD,0.00254862
Recall Avg,0.902918
Recall STD,0.00256576
F1 Score Avg,0.902872
F1 Score STD,0.0025484
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4006,0,25,4,5,33,38,4,12,5,
1,2,4596,21,21,6,5,10,9,8,6,
2,30,12,3776,67,39,16,98,65,57,17,
3,27,25,147,3612,12,206,13,49,215,45,
4,7,11,40,3,3592,11,40,5,17,346,
5,81,18,25,173,38,3253,62,7,98,40,
6,47,8,39,2,17,55,3940,2,23,4,
7,4,36,61,25,22,11,2,4083,21,136,
8,31,32,57,154,23,132,24,21,3472,117,
9,34,11,9,57,210,33,13,90,84,3647,
----,-----,----
----,-----,----
k,10
alpha/gamma,8
Hit Rate Avg,0.907595
Hit Rate STD,0.00242682
Precision Avg,0.906328
Precision STD,0.00219238
Recall Avg,0.906339
Recall STD,0.0021507
F1 Score Avg,0.906333
F1 Score STD,0.00215968
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4009,0,25,4,6,28,38,3,13,6,
1,2,4596,21,20,6,5,9,9,8,8,
2,33,9,3773,63,42,15,110,62,54,16,
3,24,21,148,3637,9,200,14,54,201,43,
4,6,11,36,3,3600,8,41,6,17,344,
5,88,17,21,164,40,3269,65,7,84,40,
6,43,10,32,1,13,55,3958,2,20,3,
7,4,37,52,19,21,10,2,4103,20,133,
8,29,34,49,133,20,130,25,20,3507,116,
9,31,13,9,59,206,27,11,86,79,3667,
----,-----,----
----,-----,----
k,15
alpha/gamma,8
Hit Rate Avg,0.908952
Hit Rate STD,0.00219565
Precision Avg,0.907794
Precision STD,0.00180476
Recall Avg,0.907724
Recall STD,0.00201299
F1 Score Avg,0.907759
F1 Score STD,0.00190022
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4016,0,25,4,6,24,35,2,15,5,
1,2,4600,20,20,4,5,8,7,9,9,
2,37,9,3765,55,47,12,116,65,49,22,
3,25,24,142,3639,8,197,18,56,200,42,
4,6,13,34,2,3611,10,43,5,16,332,
5,90,16,20,164,34,3275,62,6,81,47,
6,42,10,28,0,10,51,3970,2,21,3,
7,3,41,48,18,23,11,3,4101,20,133,
8,28,34,46,127,21,126,26,22,3517,116,
9,32,17,10,61,193,20,11,86,76,3682,
----,-----,----
----,-----,----
k,20
alpha/gamma,8
Hit Rate Avg,0.908619
Hit Rate STD,0.00233722
Precision Avg,0.907573
Precision STD,0.00211472
Recall Avg,0.907404
Recall STD,0.00211457
F1 Score Avg,0.907488
F1 Score STD,0.00210206
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4018,0,24,4,6,23,34,2,16,5,
1,2,4593,19,21,5,5,11,7,11,10,
2,37,9,3758,50,47,11,119,72,52,22,
3,27,25,141,3640,11,195,18,57,196,41,
4,7,13,30,1,3608,10,46,4,16,337,
5,89,17,22,167,37,3273,60,6,78,46,
6,44,11,24,0,11,53,3972,1,18,3,
7,2,44,53,12,25,13,3,4093,19,137,
8,26,38,43,127,20,122,26,19,3520,122,
9,31,16,7,59,194,19,11,92,72,3687,
----,-----,----
----,-----,----
k,25
alpha/gamma,8
Hit Rate Avg,0.907929
Hit Rate STD,0.00246069
Precision Avg,0.906973
Precision STD,0.00227038
Recall Avg,0.906705
Recall STD,0.00219727
F1 Score Avg,0.906839
F1 Score STD,0.00222281
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4014,0,24,3,6,22,37,2,18,6,
1,2,4592,19,20,5,6,13,7,11,9,
2,41,14,3743,48,50,14,121,72,52,22,
3,26,26,145,3637,11,192,18,60,196,40,
4,7,15,27,1,3600,11,46,5,16,344,
5,89,19,21,161,38,3269,61,7,82,48,
6,49,11,23,0,11,53,3970,0,17,3,
7,2,45,53,11,23,12,3,4089,20,143,
8,24,40,43,120,21,121,26,19,3524,125,
9,31,16,6,59,183,21,13,92,72,3695,
----,-----,----
----,-----,----
k,50
alpha/gamma,8
Hit Rate Avg,0.906833
Hit Rate STD,0.00236914
Precision Avg,0.905907
Precision STD,0.00223498
Recall Avg,0.90558
Recall STD,0.00232088
F1 Score Avg,0.905743
F1 Score STD,0.0022663
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4016,1,19,2,6,25,35,1,20,7,
1,2,4594,18,18,5,5,14,6,11,11,
2,44,18,3720,50,58,12,122,74,56,23,
3,29,28,139,3637,10,193,20,61,193,41,
4,7,18,28,0,3597,10,46,6,16,344,
5,91,22,19,160,40,3257,63,10,87,46,
6,51,12,25,0,10,53,3965,0,18,3,
7,3,50,50,9,23,13,3,4087,21,142,
8,21,50,37,118,25,123,29,16,3521,123,
9,31,19,7,61,187,22,14,83,71,3693,
----,-----,----
----,-----,----
k,75
alpha/gamma,8
Hit Rate Avg,0.903643
Hit Rate STD,0.00237869
Precision Avg,0.902799
Precision STD,0.00239074
Recall Avg,0.902336
Recall STD,0.00242371
F1 Score Avg,0.902568
F1 Score STD,0.00239579
Default Process Time Avg,368052
Default Process Time STD,22584.4
KNN Total Time Avg,12831.6
KNN Total Time STD,127.625
KNN Per Image Time Avg,3
KNN Per Image Time STD,0
Preprocess Dimension Time Avg,75439.4
Preprocess Dimension Time STD,2391.86
TC Time Avg,266.8
TC Time STD,5.21153
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4013,1,19,2,7,26,35,1,22,6,
1,2,4595,17,20,5,3,17,5,11,9,
2,46,20,3699,49,60,14,130,74,61,24,
3,32,32,141,3626,8,188,21,59,199,45,
4,7,18,27,0,3573,10,47,6,17,367,
5,93,26,20,162,45,3243,64,10,87,45,
6,53,14,24,0,13,58,3954,0,19,2,
7,4,59,49,7,25,12,3,4071,23,148,
8,24,62,36,117,27,131,29,15,3493,129,
9,32,24,7,65,187,23,14,81,69,3686,
----,-----,----
----,-----,----
k,100
alpha/gamma,8
