k,1,2,3,4,5,10,15,20,25,50,75,100,150,200
alpha/gamma,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Hit Rate Avg,0.910095,0.910095,0.916548,0.922762,0.924952,0.92619,0.926929,0.92619,0.924905,0.92219,0.918262,0.914,0.909857,0.90519
Hit Rate STD,0.0034996,0.0034996,0.00289362,0.00335317,0.00292441,0.00192695,0.00197977,0.0021455,0.00226554,0.0022381,0.0027122,0.00278948,0.00316353,0.00283583
Precision Avg,0.909063,0.909063,0.915201,0.921613,0.924122,0.925393,0.926173,0.925466,0.924334,0.921752,0.917923,0.913799,0.90984,0.905305
Precision STD,0.00310481,0.00310481,0.00273347,0.00323912,0.00287418,0.00196846,0.00216995,0.00225953,0.0023643,0.00228643,0.00278671,0.00279829,0.00321946,0.00284764
Recall Avg,0.909054,0.909054,0.915527,0.921869,0.924132,0.925379,0.926181,0.925451,0.924186,0.921448,0.917408,0.913067,0.908896,0.904165
Recall STD,0.00313018,0.00313018,0.00284705,0.00325062,0.00280357,0.00178196,0.00192476,0.00208453,0.00210152,0.00201578,0.00252678,0.00254581,0.00291559,0.00257814
F1 Score Avg,0.909059,0.909059,0.915364,0.921741,0.924127,0.925386,0.926177,0.925458,0.92426,0.9216,0.917665,0.913433,0.909368,0.904734
F1 Score STD,0.00311191,0.00311191,0.00278921,0.00324189,0.00283239,0.00187004,0.00204271,0.00216769,0.00222928,0.00214748,0.0026544,0.0026692,0.00306639,0.00271125
Default Process Time Avg,331213,331213,331213,331213,331213,331213,331213,331213,331213,331213,331213,331213,331213,331213
Default Process Time STD,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67,3627.67
KNN Total Time Avg,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8,25165.8
KNN Total Time STD,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474,38.7474
KNN Per Image Time Avg,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
KNN Per Image Time STD,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898,0.489898
Preprocess Dimension Time Avg,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6,7832.6
Preprocess Dimension Time STD,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243,78.9243
TC Time Avg,330.2,330.2,330.2,330.2,330.2,330.2,330.2,330.2,330.2,330.2,330.2,330.2,330.2,330.2
TC Time STD,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999,4.48999
