k,1
alpha/gamma,25
Hit Rate Avg,0.969095
Hit Rate STD,0.00197001
Precision Avg,0.968929
Precision STD,0.00201928
Recall Avg,0.968847
Recall STD,0.00200963
F1 Score Avg,0.968888
F1 Score STD,0.00201273
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4087,2,8,2,2,6,18,1,2,4,
1,0,4637,14,4,4,2,4,8,5,6,
2,11,11,4070,19,2,3,6,39,13,3,
3,4,2,46,4122,1,66,5,20,61,24,
4,5,7,0,0,3934,3,14,6,0,103,
5,9,1,2,55,1,3641,43,3,21,19,
6,10,3,3,1,6,20,4090,0,4,0,
7,1,28,29,6,11,1,1,4256,1,67,
8,4,15,11,41,7,28,16,7,3896,38,
9,12,7,6,27,84,15,4,50,14,3969,
----,-----,----
----,-----,----
k,2
alpha/gamma,25
Hit Rate Avg,0.969095
Hit Rate STD,0.00197001
Precision Avg,0.968929
Precision STD,0.00201928
Recall Avg,0.968847
Recall STD,0.00200963
F1 Score Avg,0.968888
F1 Score STD,0.00201273
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4087,2,8,2,2,6,18,1,2,4,
1,0,4637,14,4,4,2,4,8,5,6,
2,11,11,4070,19,2,3,6,39,13,3,
3,4,2,46,4122,1,66,5,20,61,24,
4,5,7,0,0,3934,3,14,6,0,103,
5,9,1,2,55,1,3641,43,3,21,19,
6,10,3,3,1,6,20,4090,0,4,0,
7,1,28,29,6,11,1,1,4256,1,67,
8,4,15,11,41,7,28,16,7,3896,38,
9,12,7,6,27,84,15,4,50,14,3969,
----,-----,----
----,-----,----
k,3
alpha/gamma,25
Hit Rate Avg,0.970595
Hit Rate STD,0.000643298
Precision Avg,0.970516
Precision STD,0.000647949
Recall Avg,0.97029
Recall STD,0.000763936
F1 Score Avg,0.970403
F1 Score STD,0.000705184
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4097,2,6,2,1,4,14,1,2,3,
1,0,4646,10,5,4,2,4,6,2,5,
2,15,12,4091,10,1,1,3,32,9,3,
3,4,8,50,4169,1,43,3,18,39,16,
4,5,12,0,0,3970,1,13,8,0,63,
5,10,1,2,75,1,3646,32,2,11,15,
6,15,4,3,1,6,28,4078,0,2,0,
7,1,34,33,6,11,1,1,4272,0,42,
8,6,17,15,57,9,37,19,8,3870,25,
9,14,9,7,36,102,15,3,60,16,3926,
----,-----,----
----,-----,----
k,4
alpha/gamma,25
Hit Rate Avg,0.97269
Hit Rate STD,0.000806015
Precision Avg,0.972584
Precision STD,0.00087754
Recall Avg,0.972449
Recall STD,0.000873501
F1 Score Avg,0.972517
F1 Score STD,0.000874015
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4093,1,5,0,0,7,18,1,3,4,
1,0,4643,12,6,5,2,4,6,1,5,
2,13,10,4089,9,1,0,4,35,14,2,
3,2,9,39,4160,1,49,4,21,48,18,
4,4,10,0,0,3950,1,14,10,0,83,
5,7,0,2,52,1,3665,39,3,10,16,
6,12,4,1,1,6,18,4093,0,2,0,
7,1,34,22,2,7,1,1,4288,0,45,
8,5,14,12,44,7,35,18,7,3892,29,
9,14,7,8,34,73,9,3,45,15,3980,
----,-----,----
----,-----,----
k,5
alpha/gamma,25
Hit Rate Avg,0.972952
Hit Rate STD,0.000859784
Precision Avg,0.972869
Precision STD,0.000885094
Recall Avg,0.972732
Recall STD,0.000939529
F1 Score Avg,0.972801
F1 Score STD,0.000909924
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4093,1,5,0,0,7,18,1,3,4,
1,0,4644,13,6,5,2,3,5,1,5,
2,13,9,4084,9,1,0,5,38,16,2,
3,2,9,38,4148,1,53,3,21,55,21,
4,3,10,0,0,3942,1,15,10,0,91,
5,6,1,2,44,1,3667,42,4,9,19,
6,13,4,1,0,6,16,4095,0,2,0,
7,0,34,18,1,6,1,1,4289,1,50,
8,5,15,11,39,12,32,17,7,3898,27,
9,14,6,7,30,61,10,3,38,15,4004,
----,-----,----
----,-----,----
k,10
alpha/gamma,25
Hit Rate Avg,0.972643
Hit Rate STD,0.000895314
Precision Avg,0.972613
Precision STD,0.000934793
Recall Avg,0.972448
Recall STD,0.00098719
F1 Score Avg,0.97253
F1 Score STD,0.000958944
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4095,1,3,0,0,7,18,1,3,4,
1,0,4642,15,7,4,1,3,5,1,6,
2,15,11,4076,7,1,0,5,42,18,2,
3,2,9,36,4149,1,49,4,20,61,20,
4,3,11,0,0,3934,1,15,10,0,98,
5,6,2,4,38,1,3670,42,4,9,19,
6,11,4,1,0,5,15,4099,0,2,0,
7,0,37,20,1,8,1,0,4282,1,51,
8,5,17,9,42,10,31,17,7,3895,30,
9,14,7,7,33,55,9,3,39,12,4009,
----,-----,----
----,-----,----
k,15
alpha/gamma,25
Hit Rate Avg,0.971405
Hit Rate STD,0.00105785
Precision Avg,0.971403
Precision STD,0.00112743
Recall Avg,0.97121
Recall STD,0.00114275
F1 Score Avg,0.971306
F1 Score STD,0.00113145
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4095,0,3,0,0,7,19,1,4,3,
1,0,4641,14,6,4,1,5,6,2,5,
2,17,15,4069,8,1,1,6,42,16,2,
3,2,11,36,4139,2,48,4,21,65,23,
4,3,14,0,0,3931,1,16,8,0,99,
5,7,4,4,33,1,3674,42,4,9,17,
6,12,4,1,0,5,14,4097,0,4,0,
7,0,38,19,0,8,1,0,4273,1,61,
8,4,19,9,43,9,39,24,7,3878,31,
9,15,11,7,35,49,8,4,44,13,4002,
----,-----,----
----,-----,----
k,20
alpha/gamma,25
Hit Rate Avg,0.969929
Hit Rate STD,0.00164716
Precision Avg,0.969992
Precision STD,0.00177144
Recall Avg,0.96971
Recall STD,0.00173337
F1 Score Avg,0.969851
F1 Score STD,0.00174992
Default Process Time Avg,330990
Default Process Time STD,6412.54
KNN Total Time Avg,28543.8
KNN Total Time STD,4149.9
KNN Per Image Time Avg,3.2
KNN Per Image Time STD,0.4
Preprocess Dimension Time Avg,20154.4
Preprocess Dimension Time STD,810.924
TC Time Avg,914
TC Time STD,192.704
----,Confusion,----
Actual\Predicted,0,1,2,3,4,5,6,7,8,9
0,4092,0,3,0,0,7,22,1,4,3,
1,0,4644,15,4,3,1,5,5,2,5,
2,18,16,4059,8,1,1,8,44,18,4,
3,1,14,36,4128,2,49,6,23,65,27,
4,3,20,0,0,3917,1,16,7,0,108,
5,7,6,4,33,2,3669,43,4,8,19,
6,11,5,1,0,4,14,4098,0,4,0,
7,2,43,18,0,7,1,0,4266,1,63,
8,5,19,9,43,9,43,24,7,3870,34,
